date,currency,rate_to_krw,rate_source,label
2025-07-30,USD,1391.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-07-31,JPY100,926.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-07-31,USD,1382.9,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-01,JPY100,922.78,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-01,USD,1390.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-04,JPY100,950.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-04,USD,1399.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-05,JPY100,943.42,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-05,USD,1384.9,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-06,JPY100,939.66,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-06,USD,1386.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-07,JPY100,943.89,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-07,USD,1389.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-08,JPY100,942.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-08,USD,1384.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-11,JPY100,938.07,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-11,USD,1386,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-12,JPY100,936.74,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-12,USD,1388.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-13,JPY100,940.72,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-13,USD,1390.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-14,JPY100,940.05,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-14,USD,1383.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-18,JPY100,938.52,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-18,USD,1382.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-19,JPY100,936.39,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-19,USD,1385.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-20,JPY100,940.95,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-20,USD,1389.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-21,JPY100,948.13,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-21,USD,1397.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-22,JPY100,942.15,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-22,USD,1398.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-25,JPY100,948.65,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-25,USD,1395.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-26,JPY100,937.92,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-26,USD,1386.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-27,JPY100,943.51,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-27,USD,1391.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-28,JPY100,947.52,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-28,USD,1395.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-08-29,JPY100,944.79,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-08-29,USD,1388.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-01,JPY100,943.05,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-01,USD,1387.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-02,JPY100,946.25,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-02,USD,1392.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-03,JPY100,937.41,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-03,USD,1392.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-04,JPY100,941.72,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-04,USD,1393.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-05,JPY100,937.88,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-05,USD,1392.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-08,JPY100,938.28,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-08,USD,1391.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-09,JPY100,943.25,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-09,USD,1390.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-10,JPY100,940.93,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-10,USD,1386.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-11,JPY100,941.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-11,USD,1387.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-12,JPY100,943.79,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-12,USD,1389.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-15,JPY100,940.15,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-15,USD,1388.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-16,JPY100,942.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-16,USD,1389.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-17,JPY100,943.77,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-17,USD,1382.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-18,JPY100,939.83,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-18,USD,1380,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-19,JPY100,935.76,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-19,USD,1384.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-22,JPY100,941.53,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-22,USD,1393.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-23,JPY100,943.68,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-23,USD,1394,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-24,JPY100,944.02,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-24,USD,1393.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-25,JPY100,937.31,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-25,USD,1394.9,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-26,JPY100,935.19,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-26,USD,1400.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-29,JPY100,944.44,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-29,USD,1411.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-09-30,JPY100,943.73,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-09-30,USD,1402.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-01,JPY100,949.26,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-01,USD,1403.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-02,JPY100,956.43,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-02,USD,1406,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-10,JPY100,915.08,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-10,USD,1401.9,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-13,JPY100,935.49,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-13,USD,1420.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-14,JPY100,937,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-14,USD,1427.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-15,JPY100,940.88,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-15,USD,1428.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-16,JPY100,943.59,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-16,USD,1424.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-17,JPY100,944.68,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-17,USD,1419.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-20,JPY100,940.66,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-20,USD,1419.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-21,JPY100,941.9,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-21,USD,1420.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-22,JPY100,937.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-22,USD,1423.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-23,JPY100,941.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-23,USD,1430.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-24,JPY100,941.23,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-24,USD,1436.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-27,JPY100,937.77,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-27,USD,1436.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-28,JPY100,937.75,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-28,USD,1432.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-29,JPY100,942.84,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-29,USD,1434.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-30,JPY100,938.38,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-30,USD,1433,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-10-31,JPY100,923.62,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-10-31,USD,1423.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-03,JPY100,926.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-03,USD,1427.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-04,JPY100,926.69,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-04,USD,1429,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-05,JPY100,935.61,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-05,USD,1437.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-06,JPY100,939.43,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-06,USD,1447,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-07,JPY100,944.87,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-07,USD,1445.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-10,JPY100,945.54,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-10,USD,1454,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-11,JPY100,943.26,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-11,USD,1453.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-12,JPY100,949.33,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-12,USD,1463.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-13,JPY100,947.75,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-13,USD,1466.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-14,JPY100,950.67,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-14,USD,1469.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-17,JPY100,944.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-17,USD,1458.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-18,JPY100,939.51,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-18,USD,1458.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-19,JPY100,942.13,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-19,USD,1465.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-20,JPY100,932.76,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-20,USD,1465,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-21,JPY100,933.03,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-21,USD,1468.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-24,JPY100,939.94,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-24,USD,1472,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-25,JPY100,939.04,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-25,USD,1473.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-26,JPY100,944.01,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-26,USD,1473.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-27,JPY100,935.56,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-27,USD,1462.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-11-28,JPY100,937.29,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-11-28,USD,1464.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-01,JPY100,939.47,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-01,USD,1465.9,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-02,JPY100,945.15,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-02,USD,1469.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-03,JPY100,942.96,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-03,USD,1469.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-04,JPY100,946.33,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-04,USD,1468.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-05,JPY100,948.59,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-05,USD,1471.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-08,JPY100,948.09,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-08,USD,1472.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-09,JPY100,942.06,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-09,USD,1469,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-10,JPY100,937.67,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-10,USD,1470.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-11,JPY100,942.81,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-11,USD,1470.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-12,JPY100,945.05,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-12,USD,1469.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-15,JPY100,945.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-15,USD,1472.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-16,JPY100,950.39,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-16,USD,1474.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-17,JPY100,951.47,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-17,USD,1472.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-18,JPY100,950.01,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-18,USD,1478.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-19,JPY100,949.63,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-19,USD,1477.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-22,JPY100,937.78,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-22,USD,1477.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-23,JPY100,942.15,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-23,USD,1478.9,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-24,JPY100,950.01,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-24,USD,1483.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-26,JPY100,937.27,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-26,USD,1460.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-29,JPY100,921.77,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-29,USD,1442.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-30,JPY100,919.08,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-30,USD,1433.9,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2025-12-31,JPY100,917.63,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2025-12-31,USD,1434.9,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-02,JPY100,915.06,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-02,USD,1434.9,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-05,JPY100,919.79,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-05,USD,1442.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-06,JPY100,924.21,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-06,USD,1446.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-07,JPY100,923.06,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-07,USD,1445.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-08,JPY100,924.46,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-08,USD,1448.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-09,JPY100,923.89,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-09,USD,1449.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-12,JPY100,921.01,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-12,USD,1455.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-13,JPY100,925.62,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-13,USD,1464.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-14,JPY100,925.33,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-14,USD,1472.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-15,JPY100,933.47,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-15,USD,1477.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-16,JPY100,926.52,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-16,USD,1469.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-19,JPY100,934.58,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-19,USD,1473.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-20,JPY100,931.74,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-20,USD,1473.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-21,JPY100,934.01,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-21,USD,1477,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-22,JPY100,930.41,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-22,USD,1472.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-23,JPY100,927.02,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-23,USD,1468.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-26,JPY100,948.88,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-26,USD,1467.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-27,JPY100,935.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-27,USD,1442.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-28,JPY100,950.81,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-28,USD,1448.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-29,JPY100,931.32,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-29,USD,1428.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-01-30,JPY100,932.89,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-01-30,USD,1427,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-02,JPY100,924.01,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-02,USD,1436.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-03,JPY100,936.66,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-03,USD,1457.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-04,JPY100,930.19,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-04,USD,1449,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-05,JPY100,925.39,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-05,USD,1451.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
